Numéro EMIS;teacher_surname;teacher_name;teacher_sex;Date of birth
16466;Qadapu;Juxyi   T;Male;26/02/1973
16467;Qadapu;Juxyxe Jutuvu;Male;15/09/1970
16468;Qadapu;Juzzyuk G;Female;19/05/1988
16469;Qadapu;K Ouou P.;Female;24/10/1998
16470;Qadapu;Kaav Et Tiik;Male;08/09/1981
16471;Qadapu;Kaav Et Tiik;Male;18/06/1980
16472;Qadapu;Kevetyk;Male;19/04/1968
16473;Qadapu;Kixzak  (U);Male;08/10/1995
16474;Qadapu;Koygu;Female;08/12/1981
16475;Qadapu;Krutyi Zeut;Female;13/07/1999
16476;Qadapu;Kufyc Ypvulyg;Female;18/11/1964
16477;Qadapu;Kugyku;Female;02/04/1964
16478;Qadapu;Kukqo;Female;07/08/1960
16479;Qadapu;Kuku L;Female;19/07/1985
16480;Qadapu;Kunluk N;Male;02/08/1982
16481;Qadapu;Kupyi P;Male;09/05/1978
16482;Qadapu;Lege;Female;21/03/1996
16483;Qadapu;Legekune;Female;05/10/1993
16484;Qadapu;Likvo  J;Male;24/01/1994
16485;Qadapu;Likvo Ougpu;Male;08/01/1961
16486;Qadapu;Lixxik;Female;05/12/1979
16487;Qadapu;Lugyt;Male;24/07/1982
16488;Qadapu;Lugyt Zluju;Male;12/10/1961
16489;Qadapu;Luhu;Male;27/05/1982
16490;Qadapu;Luhu;Female;10/11/1989
16491;Qadapu;Luhu;Female;01/06/1975
16492;Qadapu;Luhu J;Female;14/09/1991
16493;Qadapu;Luhu L.;Female;12/04/1961
16494;Qadapu;Luhu N.;Male;18/04/1971
16495;Qadapu;Luhu Veryune;Female;15/03/1964
16496;Qadapu;Luhukune;Female;06/09/1969
16497;Qadapu;Luhukune;Female;08/07/1986
16498;Qadapu;Luhukune;Female;24/09/1995
16499;Qadapu;Luhukune Ixyfupinl;Female;18/08/1973
16500;Qadapu;Lukkul Ugykunu;Female;16/08/1962
16501;Qadapu;Lusu Cungunu;Female;04/10/1966
16502;Qadapu;Lusu Ege;Female;30/05/1995
16503;Qadapu;Lusu Ege;Female;24/10/1999
16504;Qadapu;Lusu Xugvuku;Female;08/01/1966
16505;Qadapu;Lusuvune Xugyk;Female;13/06/1969
16506;Qadapu;Lusy-Jyz;Male;23/11/1980
16507;Qadapu;Luvaek Uv;Male;12/11/1971
16508;Qadapu;Luvek. Uptex Tiik;Male;19/01/1977
16509;Qadapu;Luveku;Male;16/07/1962
16510;Qadapu;Luxygune Zlije;Female;11/10/1969
16511;Qadapu;Luzkune Tuetu;Female;07/09/1996
16512;Qadapu;Luzzuk;Male;05/12/1980
16513;Qadapu;Luzzuk;Male;03/06/1984
16514;Qadapu;Luzzuk;Male;08/02/1965
16515;Qadapu;Luzzuk;Male;06/11/1993
16516;Qadapu;Luzzuk;Male;26/04/1979
16517;Qadapu;Luzzuk;Male;15/07/1989
16518;Qadapu;Luzzuk;Male;05/10/1984
16519;Qadapu;Luzzuk;Male;05/08/1962
16520;Qadapu;Luzzuk;Male;04/10/1984
16521;Qadapu;Luzzuk 3;Male;04/07/1971
16522;Qadapu;Luzzuk A.;Male;18/12/1984
16523;Qadapu;Luzzuk G;Male;14/08/1989
16524;Qadapu;Luzzuk P.Z.;Male;16/02/1980
16525;Qadapu;Luzzuk U;Male;16/01/1971
16526;Qadapu;Luzzuk Uptex;Male;28/04/1989
16527;Qadapu;Luzzuk Upuzz;Male;29/01/1998
16528;Qadapu;Luzzuk Z.;Male;24/11/1982
16529;Qadapu;Luzzuk Zexxuo;Male;03/11/1979
16530;Qadapu;Luzzuk. N;Male;30/12/1967
16531;Qadapu;Luzzukune Tudytu;Female;15/11/1985
16532;Qadapu;Lyxxuvo U.;Male;29/11/1969
16533;Qadapu;Nikkil;Female;26/02/1984
16534;Qadapu;Nikkil;Female;16/10/1974
16535;Qadapu;Nisuk O;Male;16/11/1963
16536;Qadapu;Nivizzu G;Female;18/09/1985
16537;Qadapu;Nlaguz;Male;31/12/1985
16538;Qadapu;Nlaguz Coka;Male;13/02/1983
16539;Qadapu;Nlaguz P;Male;06/08/1981
16540;Qadapu;Nlivizu;Female;02/10/1989
16541;Qadapu;Nlivizu;Female;02/08/1983
16542;Qadapu;Nlivizu;Female;24/08/1991
16543;Qadapu;Nlivizu C;Female;21/05/1999
16544;Qadapu;Nluyge;Male;03/09/1987
16545;Qadapu;Nugpu K;Male;13/11/1978
16546;Qadapu;Nyku;Female;23/07/1990
16547;Qadapu;Nynez;Male;22/02/1977
16548;Qadapu;Nynnyi N;Female;18/11/1996
16549;Qadapu;Nyukruo;Female;23/11/1993
16550;Qadapu;Oagpa;Female;06/10/1974
16551;Qadapu;Oezec Zulyt;Male;01/01/1962
16552;Qadapu;Oezece;Male;23/12/1981
16553;Qadapu;Oezece Galugit;Male;30/10/1962
16554;Qadapu;Oezyc Zlije;Male;31/10/1978
16555;Qadapu;Oezyc. U;Male;12/12/1996
16556;Qadapu;Oezyce Jakna;Male;19/12/1976
16557;Qadapu;Oiuxyi;Female;29/09/1995
16558;Qadapu;Oixxyu Y;Female;28/08/1992
16559;Qadapu;Ougujava;Female;31/08/1977
16560;Qadapu;Oukukul Ugykunu;Male;01/04/1986
16561;Qadapu;Ouoiu G.;Female;28/07/1975
16562;Qadapu;Ouoiu K;Female;27/08/1978
16563;Qadapu;Ouoixyi Ixyfupinl;Female;19/06/1995
16564;Qadapu;Oyvul;Male;07/10/1993
16565;Qadapu;P Ugykunu;Female;09/03/1968
16566;Qadapu;Papzak X;Male;05/05/1973
16567;Qadapu;Paqjuvyi;Male;07/07/1985
16568;Qadapu;Paqjuvyi;Male;20/07/1969
16569;Qadapu;Paqjuvyi;Male;24/01/1966
16570;Qadapu;Paqjuvyi;Male;14/01/1994
16571;Qadapu;Paqjuvyi;Male;19/02/1981
16572;Qadapu;Paqjuvyi  Galugit;Male;05/06/1989
16573;Qadapu;Paqjuvyi Z;Male;31/10/1996
16574;Qadapu;Paqjuvyi Z;Male;04/11/1999
16575;Qadapu;Paqjuvyi Z.;Male;02/07/1970
16576;Qadapu;Paujuvyi Rpizzuo;Male;16/04/1967
16577;Qadapu;Pavyz .P.;Male;23/07/1976
16578;Qadapu;Pikityqn C;Male;22/05/1969
16579;Qadapu;Piksugyk  Jaktuo;Male;02/04/1989
16580;Qadapu;Pinno G;Female;06/10/1988
16581;Qadapu;Pupo;Female;25/04/1975
16582;Qadapu;Putuvu;Male;31/01/1969
16583;Qadapu;Putyve Uxxyi;Male;30/08/1998
16584;Qadapu;Puvagi;Female;22/09/1992
16585;Qadapu;Puxxu;Male;11/09/1982
16586;Qadapu;Puxxu   Gezu;Male;30/06/1981
16587;Qadapu;Puxxu  Cuzuxyi;Male;10/05/1964
16588;Qadapu;Puxxu Uereznuyk;Male;19/05/1966
16589;Qadapu;Puy;Male;20/03/1982
16590;Qadapu;Puy Cavuo;Male;15/12/1999
16591;Qadapu;Puygpu V;Male;16/10/1979
16592;Qadapu;Pvulgu Z;Male;12/04/1985
16593;Qadapu;Pvuygu;Male;30/09/1977
16594;Qadapu;Pvuygu;Male;17/12/1973
16595;Qadapu;Pvygu;Male;01/12/1987
16596;Qadapu;Pvygu;Male;27/06/1993
16597;Qadapu;Pvygu;Male;09/01/1991
16598;Qadapu;Pvygu D.;Male;18/02/1977
16599;Qadapu;Pvygu Salk;Male;14/06/1984
16600;Qadapu;Pvygu W;Male;17/12/1985
16601;Qadapu;Pvygu Z;Male;27/11/1972
16602;Qadapu;Pvygu Z;Male;29/07/1978
16603;Qadapu;Pvygu Z.;Male;12/09/1964
16604;Qadapu;Pykkil;Male;20/11/1967
16605;Qadapu;Pykne;Female;10/12/1965
16606;Qadapu;Pykne;Female;02/09/1986
16607;Qadapu;Pykne I.;Female;01/01/1984
16608;Qadapu;Qiqyxyu S.;Female;16/02/1967
16609;Qadapu;Qlivkav;Male;04/12/1979
16610;Qadapu;Qlivkav Pz;Male;10/10/1975
16611;Qadapu;Qluvxiz;Male;09/11/1973
16612;Qadapu;Qluvxiz;Male;02/07/1984
16613;Qadapu;Qlvyznawliv;Male;11/01/1995
16614;Qadapu;Qlvyznawliv Zulv;Male;13/05/1986
16615;Qadapu;Qlvyznawliv Zulv;Male;01/04/1966
16616;Qadapu;Qlvyznyuk;Female;25/09/1984
16617;Qadapu;Qlvyznyuku;Female;23/08/1983
16618;Qadapu;Qlvyznyuku Gupykno;Female;09/01/1969
16619;Qadapu;Qlvyznyuku Yzune;Female;28/11/1965
16620;Qadapu;Qunlivyki;Female;23/07/1993
16621;Qadapu;Qunlivyki;Female;14/04/1969
16622;Qadapu;Qxigiknyku Jutyune;Female;17/09/1986
16623;Qadapu;R Zavyipu;Male;28/03/1964
16624;Qadapu;Riavri;Male;06/12/1962
16625;Qadapu;Riavri Y;Male;15/01/1998
16626;Qadapu;Rpuzzuo  G;Male;11/08/1996
16627;Qadapu;Rupvyix;Male;01/09/1971
16628;Qadapu;Rupvyix G;Male;10/03/1974
16629;Qadapu;Rupvyix U.;Male;27/07/1975
16630;Qadapu;Rypvyx;Male;27/11/1964
16631;Qadapu;Rypvyx L.;Male;06/10/1983
16632;Qadapu;Rypvyx Ukrix;Male;22/02/1961
16633;Qadapu;Rypvyx Ukrix Zukwlu;Male;03/05/1966
16634;Qadapu;Rypvyx Yzzuq;Male;30/09/1991
16635;Qadapu;Rypvyxu Zytybei;Male;10/02/1990
16636;Qadapu;Rypvyxxu;Male;02/05/1985
16637;Qadapu;Rypvyxxu;Male;06/06/1995
16638;Qadapu;Rypvyxxu;Male;07/08/1984
16639;Qadapu;Rypvyxxu Piksugyk;Male;06/05/1998
16640;Qadapu;Rypyxxul G;Male;28/01/1961
16641;Qadapu;Saix Zuxyie;Male;22/02/1975
16642;Qadapu;Sakul;Male;29/09/1997
16643;Qadapu;Salk;Male;23/04/1969
16644;Qadapu;Salk  C;Male;14/01/1975
16645;Qadapu;Salk  Cugavyi;Male;26/03/1963
16646;Qadapu;Salk  Juhu;Male;15/06/1986
16647;Qadapu;Salk  N;Male;04/09/1960
16648;Qadapu;Salk  Pugpil;Male;26/12/1963
16649;Qadapu;Salk C.;Male;02/07/1984
16650;Qadapu;Salk Dukto;Male;09/06/1983
16651;Qadapu;Salk G;Male;10/03/1991
16652;Qadapu;Salk Gezu;Male;25/09/1975
16653;Qadapu;Salk Guoa;Male;21/06/1981
16654;Qadapu;Salk I;Male;27/11/1988
16655;Qadapu;Salk Nluyge.;Male;14/06/1985
16656;Qadapu;Salk O.;Male;23/04/1985
16657;Qadapu;Salk O.;Male;19/11/1991
16658;Qadapu;Salk Ougpu;Male;01/02/1962
16659;Qadapu;Salk P;Male;22/03/1991
16660;Qadapu;Salk Paga;Male;26/11/1984
16661;Qadapu;Salk Pvygu;Male;17/01/1972
16662;Qadapu;Salk Pvygu;Male;14/04/1996
16663;Qadapu;Salk Pvygu;Male;09/07/1976
16664;Qadapu;Salk Pvygu;Male;24/02/1985
16665;Qadapu;Salk Uptex;Male;08/11/1992
16666;Qadapu;Salk Uxlusy Zaxagak;Male;13/06/1966
16667;Qadapu;Salk Vuju;Male;21/02/1963
16668;Qadapu;Salk Ypvulyg;Male;12/10/1986
16669;Qadapu;Salk Ypvulyg;Male;10/09/1989
16670;Qadapu;Salk Z;Male;11/02/1999
16671;Qadapu;Salk Z;Male;23/11/1964
16672;Qadapu;Salk Z;Male;03/02/1962
16673;Qadapu;Salk Z;Male;12/12/1994
16674;Qadapu;Salk Z.;Male;14/07/1985
16675;Qadapu;Salk Zexxuo;Male;08/01/1970
16676;Qadapu;Salk Zug Rpuzzuo;Male;27/03/1982
16677;Qadapu;Salk.U.;Male;26/10/1996
16678;Qadapu;Saziwl;Male;19/10/1980
16679;Qadapu;Saziwl;Male;15/03/1976
16680;Qadapu;Saziwl;Male;27/07/1969
16681;Qadapu;Saziwl;Male;31/01/1976
16682;Qadapu;Saziwl  Ouzzyk;Male;30/09/1981
16683;Qadapu;Saziwl  Uxezyki;Male;30/06/1964
16684;Qadapu;Saziwl  Z.;Male;27/03/1962
16685;Qadapu;Saziwl  Zluju;Male;15/09/1985
16686;Qadapu;Saziwl  Zulyt;Male;08/01/1967
16687;Qadapu;Saziwl Cz;Male;29/07/1967
16688;Qadapu;Saziwl Gukjyi;Male;24/11/1975
16689;Qadapu;Saziwl I;Male;26/07/1968
16690;Qadapu;Saziwl I;Male;06/01/1987
16691;Qadapu;Saziwl J;Male;25/05/1964
16692;Qadapu;Saziwl J;Male;07/08/1999
16693;Qadapu;Saziwl Juvvo;Male;16/03/1969
16694;Qadapu;Saziwl Juvyg;Male;23/06/1965
16695;Qadapu;Saziwl Nugpu;Male;15/04/1984
16696;Qadapu;Saziwl O;Male;08/03/1971
16697;Qadapu;Saziwl Paga;Male;30/03/1993
16698;Qadapu;Saziwl Puy;Male;01/01/1989
16699;Qadapu;Saziwl U;Male;21/03/1982
16700;Qadapu;Saziwl U.;Male;03/10/1997
16701;Qadapu;Saziwl X.;Male;12/12/1960
16702;Qadapu;Saziwl Z;Male;21/04/1963
16703;Qadapu;Saziwl Zuyte;Male;06/12/1999
16704;Qadapu;Saziwlyki;Female;05/02/1997
16705;Qadapu;Saziwlyki C;Female;13/07/1989
16706;Qadapu;Saziwlyki G;Female;22/01/1996
16707;Qadapu;Saziwlyki G.;Female;12/09/1991
16708;Qadapu;Saziwlyki Z;Female;18/03/1981
16709;Qadapu;Saziwlyki Z. O.;Female;10/01/1964
16710;Qadapu;Sekyzu Uxezyki;Male;15/11/1994
16711;Qadapu;Sexyin S;Female;12/01/1981
16712;Qadapu;Sexyuku  L;Female;06/05/1967
16713;Qadapu;Sezece;Male;11/04/1963
16714;Qadapu;Sezece;Male;24/10/1972
16715;Qadapu;Sezece  P G;Male;19/03/1978
16716;Qadapu;Siccvio Noul;Male;28/06/1999
16717;Qadapu;Sikipu;Female;20/06/1979
16718;Qadapu;Sivigyul Pupu;Male;23/09/1977
16719;Qadapu;Siznyku;Female;22/09/1973
16720;Qadapu;Siznyku Syxxa;Female;07/09/1972
16721;Qadapu;Sugiz;Male;18/04/1996
16722;Qadapu;Sugiz;Male;29/07/1974
16723;Qadapu;Sugiz    Z.;Male;02/05/1960
16724;Qadapu;Sugiz  P;Male;04/05/1996
16725;Qadapu;Sugiz  Z;Male;10/11/1961
16726;Qadapu;Sugiz . G;Male;22/12/1962
16727;Qadapu;Sugiz 9;Male;22/06/1976
16728;Qadapu;Sugiz G;Male;27/01/1970
16729;Qadapu;Sugiz J;Male;18/08/1982
16730;Qadapu;Sugiz N;Male;05/03/1971
16731;Qadapu;Sugiz Ougpu;Male;08/11/1961
16732;Qadapu;Sugiz P;Male;19/03/1986
16733;Qadapu;Sugiz P.;Male;17/04/1979
16734;Qadapu;Sugiz Pavpav;Male;08/02/1960
16735;Qadapu;Sugiz Pik;Male;06/06/1994
16736;Qadapu;Sugiz Pik;Male;19/08/1960
16737;Qadapu;Sugiz Pupzak;Male;01/11/1986
16738;Qadapu;Sugiz Qavjiv;Male;27/05/1972
16739;Qadapu;Sugiz Tizgakt;Male;29/09/1964
16740;Qadapu;Sugiz U.;Male;13/10/1975
16741;Qadapu;Sugiz Uxyi;Male;14/07/1973
16742;Qadapu;Sugiz W;Male;14/09/1963
16743;Qadapu;Sugiz Wuwu;Male;05/06/1979
16744;Qadapu;Sugiz Z;Male;23/12/1965
16745;Qadapu;Sugiz Z;Male;10/04/1996
16746;Qadapu;Sugiz Zulyt;Male;13/06/1998
16747;Qadapu;Sugyune Kikil;Female;28/05/1986
16748;Qadapu;Suki Gisyi;Female;25/05/1991
16749;Qadapu;Sukin Kurpxu;Female;14/10/1982
16750;Qadapu;Sukinl C;Female;08/02/1963
16751;Qadapu;Suqjzak Z.;Male;19/12/1992
16752;Qadapu;Suvyune Gpuxe;Female;20/08/1970
16753;Qadapu;Suvyune Ixyfupinl;Female;22/12/1990
16754;Qadapu;Suvyune P;Female;05/03/1971
16755;Qadapu;Suyune Jutyune;Female;19/08/1999
16756;Qadapu;Tagykyq;Male;29/05/1966
16757;Qadapu;Tagykyq Ypvulyg;Male;01/10/1992
16758;Qadapu;Takuxt Z;Male;13/08/1995
16759;Qadapu;Tavu S.;Female;20/05/1982
16760;Qadapu;Tavyz;Female;04/10/1976
16761;Qadapu;Tavyz Zyu;Female;04/05/1970
16762;Qadapu;Taxxo Y;Female;16/05/1987
16763;Qadapu;Tikyz G;Male;09/03/1975
16764;Qadapu;Tikyz Jvykjagu;Male;13/01/1989
16765;Qadapu;Tikyz U U;Male;13/11/1982
16766;Qadapu;Tizgak S;Male;15/07/1979
16767;Qadapu;Tizgakt;Male;16/09/1995
16768;Qadapu;Tizgakt Pukjyi;Male;12/01/1998
16769;Qadapu;Tudyt;Male;16/08/1972
16770;Qadapu;Tudyt;Male;15/10/1993
16771;Qadapu;Tudyt;Male;28/10/1987
16772;Qadapu;Tudyt;Male;02/02/1991
16773;Qadapu;Tudyt;Male;07/12/1970
16774;Qadapu;Tudyt  Gagal;Male;03/03/1980
16775;Qadapu;Tudyt  Tukjuhuxyi;Male;04/01/1986
16776;Qadapu;Tudyt  U;Male;21/12/1967
16777;Qadapu;Tudyt  Zucciu;Male;30/01/1985
16778;Qadapu;Tudyt  Zugeix;Male;27/10/1996
16779;Qadapu;Tudyt G;Male;03/01/1967
16780;Qadapu;Tudyt J;Male;18/01/1960
16781;Qadapu;Tudyt J;Male;03/02/1975
16782;Qadapu;Tudyt Oezyc;Male;27/12/1997
16783;Qadapu;Tudyt P;Male;29/11/1986
16784;Qadapu;Tudyt P;Male;28/12/1971
16785;Qadapu;Tudyt Pik;Male;16/04/1977
16786;Qadapu;Tudyt Puxxu;Male;21/05/1998
16787;Qadapu;Tudyt U;Male;16/04/1991
16788;Qadapu;Tudyt Upuzz;Male;14/11/1997
16789;Qadapu;Tudyt V;Male;07/04/1992
16790;Qadapu;Tudyt Z;Male;07/05/1975
16791;Qadapu;Tudyt Zuccu;Male;19/06/1995
16792;Qadapu;Tudyt Zuvvul;Male;03/08/1993
16793;Qadapu;Tudyt Zuxxyie;Male;20/08/1968
16794;Qadapu;Tuetu;Male;02/07/1969
16795;Qadapu;Tuetu;Male;08/12/1967
16796;Qadapu;Tuetu A.;Male;27/09/1967
16797;Qadapu;Tuetu R.;Male;12/08/1988
16798;Qadapu;Tuetu U;Male;07/12/1978
16799;Qadapu;Tuetu X.;Male;06/10/1962
16800;Qadapu;Tugpu;Male;01/08/1963
16801;Qadapu;Tukjuhuxyi  Civikjil;Male;29/01/1967
16802;Qadapu;Tukyix;Male;12/06/1979
16803;Qadapu;Tukyix;Male;15/06/1986
16804;Qadapu;Tukyix  Gavvuo;Male;09/06/1966
16805;Qadapu;Tukyix  Ououl;Male;30/11/1961
16806;Qadapu;Tukyix .H;Male;13/10/1981
16807;Qadapu;Tukyix Gagavyi;Male;22/03/1994
16808;Qadapu;Tukyix Guq;Male;21/07/1970
16809;Qadapu;Tukyix P;Male;18/10/1972
16810;Qadapu;Tukyix Uxyi;Male;22/06/1973
16811;Qadapu;Tukyix Z;Male;20/12/1965
16812;Qadapu;Tukyix Z;Male;21/05/1963
16813;Qadapu;Tukyix Z;Male;11/11/1990
16814;Qadapu;Tukyix Zuheze;Male;12/05/1983
16815;Qadapu;Tukyix Zuvu;Male;02/04/1976
16816;Qadapu;Tukyix. P;Male;03/07/1994
16817;Qadapu;Tupaknu Pyxxo;Male;17/03/1967
16818;Qadapu;Tuyzo;Female;04/08/1988
16819;Qadapu;Tyqjzak Catuo;Male;04/04/1970
16820;Qadapu;Uereznu  Z;Female;22/01/1968
16821;Qadapu;Uereznu L;Female;05/01/1961
16822;Qadapu;Uereznu U;Female;07/05/1968
16823;Qadapu;Uereznu U;Female;05/03/1990
16824;Qadapu;Uereznu U;Female;15/12/1975
16825;Qadapu;Uereznyki J;Male;31/01/1996
16826;Qadapu;Uereznyki J;Male;03/12/1970
16827;Qadapu;Uereznyki P.;Male;19/04/1968
16828;Qadapu;Uextyki G.;Female;20/06/1969
16829;Qadapu;Ugpvazi Zguvn;Male;28/06/1977
16830;Qadapu;Ugute;Male;25/08/1971
16831;Qadapu;Ugute;Male;24/10/1968
16832;Qadapu;Ugute;Male;18/12/1966
16833;Qadapu;Ugute;Male;24/05/1964
16834;Qadapu;Ugute;Male;11/10/1979
16835;Qadapu;Ugute;Male;01/05/1975
16836;Qadapu;Ugute Zulyt;Male;12/11/1976
16837;Qadapu;Ugyi;Female;23/11/1978
16838;Qadapu;Ugyk Tudyt W.;Male;09/12/1995
16839;Qadapu;Ugykunu;Female;10/12/1977
16840;Qadapu;Ugykunu;Female;29/01/1974
16841;Qadapu;Ugykunu;Female;20/08/1972
16842;Qadapu;Ugykunu;Female;21/04/1995
16843;Qadapu;Ugykunu;Female;13/12/1983
16844;Qadapu;Ugykunu;Female;05/08/1972
16845;Qadapu;Ugykunu;Female;22/03/1960
16846;Qadapu;Ugykunu;Female;30/08/1961
16847;Qadapu;Ugykunu;Female;02/06/1997
16848;Qadapu;Ugykunu;Female;22/06/1972
16849;Qadapu;Ugykunu;Female;24/08/1980
16850;Qadapu;Ugykunu;Female;01/06/1995
16851;Qadapu;Ugykunu;Female;17/04/1991
16852;Qadapu;Ugykunu C;Female;03/02/1982
16853;Qadapu;Ugykunu E;Female;23/12/1970
16854;Qadapu;Ugykunu G;Female;16/12/1971
16855;Qadapu;Ugykunu Galugit;Female;08/10/1979
16856;Qadapu;Ugykunu I.;Female;13/02/1975
16857;Qadapu;Ugykunu Kuvuju;Female;28/02/1985
16858;Qadapu;Ugykunu Nynno;Female;11/12/1972
16859;Qadapu;Ugykunu Qiqyxyu;Female;09/11/1989
16860;Qadapu;Ugyte;Male;19/06/1981
16861;Qadapu;Ugyte;Male;24/02/1991
16862;Qadapu;Ugyte O;Male;01/09/1964
16863;Qadapu;Ugyte Suzwu;Male;07/05/1983
16864;Qadapu;Uk Guvyi;Female;30/07/1978
16865;Qadapu;Ukk Guvyi;Female;25/10/1999
16866;Qadapu;Ukk Guvyi;Female;03/03/1968
16867;Qadapu;Ukku Sexyuku;Female;14/01/1961
16868;Qadapu;Ukrixxu;Female;04/10/1961
16869;Qadapu;Uktvih;Male;17/12/1962
16870;Qadapu;Uktvih E;Male;24/07/1988
16871;Qadapu;Uktvih Eguva;Male;11/04/1966
16872;Qadapu;Uktvih Gatyi;Male;21/06/1973
16873;Qadapu;Uktvih U;Male;29/06/1980
16874;Qadapu;Ukze;Male;05/03/1969
16875;Qadapu;Ukze Galugit;Male;14/07/1960
16876;Qadapu;Ukzeguku;Male;05/10/1983
16877;Qadapu;Ukzeguku;Male;25/08/1997
16878;Qadapu;Ukzeguku;Male;21/03/1992
16879;Qadapu;Ulgit Z;Male;05/07/1980
16880;Qadapu;Ulgut P;Male;20/07/1991
16881;Qadapu;Upae Pujuvv;Male;12/07/1967
16882;Qadapu;Upe;Male;28/08/1980
16883;Qadapu;Upe;Male;05/01/1978
16884;Qadapu;Upe;Male;25/10/1987
16885;Qadapu;Upe;Male;29/11/1988
16886;Qadapu;Upe;Male;07/01/1993
16887;Qadapu;Upe;Male;02/03/1981
16888;Qadapu;Upe;Male;18/03/1964
16889;Qadapu;Upe;Male;18/11/1965
16890;Qadapu;Upe;Male;18/03/1988
16891;Qadapu;Upe;Male;23/04/1988
16892;Qadapu;Upe;Male;10/06/1997
16893;Qadapu;Upe  Zuxxyg;Male;13/10/1970
16894;Qadapu;Upe G;Male;05/03/1968
16895;Qadapu;Upe P;Male;04/07/1984
16896;Qadapu;Upe P;Male;19/06/1991
16897;Qadapu;Upe P;Male;19/01/1991
16898;Qadapu;Upe P;Male;26/02/1964
16899;Qadapu;Upe Pujuvv;Male;23/09/1965
16900;Qadapu;Upe Pujuvv;Male;20/11/1970
16901;Qadapu;Upe Pujuvv;Male;20/05/1973
16902;Qadapu;Upe Pujuvv;Male;03/12/1968
16903;Qadapu;Upe Z;Male;22/02/1975
16904;Qadapu;Upepujuv;Male;10/11/1980
16905;Qadapu;Upepujuv;Male;11/09/1993
16906;Qadapu;Upepujuvv;Male;26/11/1994
16907;Qadapu;Upepujuvv;Male;15/09/1977
16908;Qadapu;Upepujuvv;Male;23/01/1976
16909;Qadapu;Upepujuvv;Male;07/10/1975
16910;Qadapu;Upepujuvv;Male;12/09/1969
16911;Qadapu;Upepujuvv Zuyte;Male;30/07/1981
16912;Qadapu;Uptex;Male;19/10/1966
16913;Qadapu;Uptex;Male;28/01/1970
16914;Qadapu;Uptex;Male;08/01/1979
16915;Qadapu;Uptex;Male;16/06/1997
16916;Qadapu;Uptex;Male;01/12/1964
16917;Qadapu;Uptex;Male;18/03/1996
16918;Qadapu;Uptex;Male;28/08/1966
16919;Qadapu;Uptex;Male;31/10/1987
16920;Qadapu;Uptex;Male;14/04/1977
16921;Qadapu;Uptex  Galugit;Male;30/06/1975
16922;Qadapu;Uptex  Juvyg;Male;02/05/1988
16923;Qadapu;Uptex Fyna;Male;24/08/1993
16924;Qadapu;Uptex G;Male;01/12/1992
16925;Qadapu;Uptex Gavvao;Male;11/04/1980
16926;Qadapu;Uptex Gezu;Male;10/03/1999
16927;Qadapu;Uptex Hulup;Male;21/02/1998
16928;Qadapu;Uptex Hulup;Male;06/03/1969
16929;Qadapu;Uptex J;Male;05/10/1998
16930;Qadapu;Uptex J.;Male;19/08/1976
16931;Qadapu;Uptex Juvyg;Male;20/11/1976
16932;Qadapu;Uptex Juvyg;Male;02/02/1961
16933;Qadapu;Uptex Juvyg;Male;30/08/1962
16934;Qadapu;Uptex Juvyg;Male;03/04/1997
16935;Qadapu;Uptex Juvyg;Male;16/04/1991
16936;Qadapu;Uptex Kuzyve;Male;27/10/1962
16937;Qadapu;Uptex Puzzyi;Male;22/08/1981
16938;Qadapu;Uptex Q.;Male;22/07/1998
16939;Qadapu;Uptex Rypvyx;Male;17/07/1968
16940;Qadapu;Uptex S.;Male;25/08/1997
16941;Qadapu;Uptex U;Male;27/02/1984
16942;Qadapu;Uptex Uereznyki;Male;09/08/1994
16943;Qadapu;Uptex Uktivzak;Male;19/09/1981
16944;Qadapu;Uptex Uxyg;Male;26/07/1994
16945;Qadapu;Uptex V;Male;11/12/1968
16946;Qadapu;Uptex Vuguk;Male;04/12/1990
16947;Qadapu;Uptex Vulguk;Male;12/09/1980
16948;Qadapu;Uptex Vulguk;Male;29/01/1991
16949;Qadapu;Uptex W.;Male;24/11/1981
16950;Qadapu;Uptex Zavyi;Male;18/06/1994
16951;Qadapu;Uptex Zavyi Ypvulyg;Male;21/08/1998
16952;Qadapu;Uptex Zoxdizniv;Male;14/01/1992
16953;Qadapu;Uptex Zuccu;Male;08/01/1983
16954;Qadapu;Uptex Zugeix;Male;16/09/1994
16955;Qadapu;Uptex. U;Male;29/06/1983
16956;Qadapu;Uptexuy;Male;13/04/1982
16957;Qadapu;Uptexuy;Male;17/12/1973
16958;Qadapu;Uptexuy;Male;25/08/1994
16959;Qadapu;Uptexuy Jakna;Male;10/03/1997
16960;Qadapu;Uptexuy Jiktil;Male;06/01/1980
16961;Qadapu;Uptexuy Lugiit;Male;07/01/1984
16962;Qadapu;Uptexuy Luzzuk;Male;14/03/1964
16963;Qadapu;Uptexuy R;Male;07/07/1987
16964;Qadapu;Uptexuy Ypvulyg;Male;26/02/1999
16965;Qadapu;Upuzz;Male;03/06/1972
16966;Qadapu;Upuzz Ougpu;Male;08/02/1976
16967;Qadapu;Upuzz Z Y;Male;09/05/1978
16968;Qadapu;Upvulug;Male;10/03/1975
16969;Qadapu;Upvulug Zuyte;Male;04/02/1960
16970;Qadapu;Upyate;Male;07/01/1970
16971;Qadapu;Upypune;Female;30/04/1990
16972;Qadapu;Upypune;Female;27/08/1979
