Numéro Solde;Surname;First name;Date of birth
12088;Nynui;Suqap-Zuyte;02/09/1968
12089;Nynui;Suvyune;20/05/1989
12090;Nynui;Suvyune O.;06/12/1998
12091;Nynui;Suvyune U.;04/07/1968
12092;Nynui;Tagykyq;27/08/1988
12093;Nynui;Tagykyq G.;06/08/1985
12094;Nynui;Takuxt;09/06/1976
12095;Nynui;Tavyz Zikna;27/08/1991
12096;Nynui;Tevuguko;25/04/1975
12097;Nynui;Tikkyz;24/06/1974
12098;Nynui;Tikyz Zavyi;30/08/1966
12099;Nynui;Tipavul Geze;17/12/1988
12100;Nynui;Tizgekt U. W.;22/09/1995
12101;Nynui;Tizzyqu Cegy;07/11/1967
12102;Nynui;Tudyt;20/05/1995
12103;Nynui;Tudyt;30/09/1981
12104;Nynui;Tudyt;07/02/1973
12105;Nynui;Tudyt;29/06/1977
12106;Nynui;Tudyt;01/10/1963
12107;Nynui;Tudyt;14/07/1978
12108;Nynui;Tudyt Pvygu;25/03/1990
12109;Nynui;Tudyt S.;29/07/1964
12110;Nynui;Tudyt Z.;19/10/1973
12111;Nynui;Tudyt Z.;06/10/1988
12112;Nynui;Tudytzak O.;04/04/1984
12113;Nynui;Tuetu;26/10/1972
12114;Nynui;Tuetu;02/07/1982
12115;Nynui;Tuetu;20/08/1976
12116;Nynui;Tuetu Galugit;01/08/1981
12117;Nynui;Tuetu Gyxnak;14/11/1966
12118;Nynui;Tuetu Uxygugo;15/10/1990
12119;Nynui;Tuetu Zugeix;13/09/1977
12120;Nynui;Tukjuo;16/03/1982
12121;Nynui;Tukyix;11/07/1991
12122;Nynui;Tukyix;10/03/1991
12123;Nynui;Tukyix;24/01/1982
12124;Nynui;Tukyix;14/10/1976
12125;Nynui;Tukyix;04/01/1979
12126;Nynui;Tukyix;02/02/1972
12127;Nynui;Tukyix;04/06/1985
12128;Nynui;Tukyix;19/07/1976
12129;Nynui;Tukyix;17/10/1967
12130;Nynui;Tukyix H.;21/06/1961
12131;Nynui;Tukyix Ityzak;11/08/1971
12132;Nynui;Tukyix U. P.;23/05/1973
12133;Nynui;Tukyix Uptexuy;29/01/1992
12134;Nynui;Tyrpu;09/03/1997
12135;Nynui;Uereznu;20/06/1995
12136;Nynui;Uereznu .G;23/04/1978
12137;Nynui;Uereznu Gyxxyqikn;13/11/1967
12138;Nynui;Uereznu Yzune (Gvz.);28/05/1973
12139;Nynui;Uereznyki;11/04/1983
12140;Nynui;Uereznyki;29/04/1992
12141;Nynui;Uereznyki;19/09/1997
12142;Nynui;Uereznyki;07/04/1974
12143;Nynui;Uereznyki;10/02/1981
12144;Nynui;Uereznyki Pekte;17/08/1965
12145;Nynui;Uereznyki U.;03/07/1984
12146;Nynui;Uereznyki Z.;17/08/1966
12147;Nynui;Ugaz;09/08/1974
12148;Nynui;Ugute;04/03/1986
12149;Nynui;Ugute;24/07/1970
12150;Nynui;Ugute;16/09/1988
12151;Nynui;Ugute Pik;27/10/1973
12152;Nynui;Ugute Uktvih;27/11/1998
12153;Nynui;Ugute W.;09/12/1966
12154;Nynui;Uguvu;28/03/1966
12155;Nynui;Uguvu;05/03/1960
12156;Nynui;Uguvu;23/10/1993
12157;Nynui;Uguvu;07/12/1963
12158;Nynui;Uguvu;11/06/1981
12159;Nynui;Uguvu;03/03/1999
12160;Nynui;Uguvu A.;18/10/1991
12161;Nynui;Ugyku;03/04/1985
12162;Nynui;Ugykunu;21/07/1965
12163;Nynui;Ugykunu;31/08/1979
12164;Nynui;Ugykunu;15/02/1978
12165;Nynui;Ugykunu;12/08/1990
12166;Nynui;Ugykunu;10/11/1985
12167;Nynui;Ugykunu;18/04/1988
12168;Nynui;Ugykunu;23/11/1992
12169;Nynui;Ugykunu;30/05/1972
12170;Nynui;Ugykunu;19/11/1987
12171;Nynui;Ugykunu;19/12/1994
12172;Nynui;Ugykunu V.;18/03/1989
12173;Nynui;Ugykunu Z.;25/01/1991
12174;Nynui;Ugykunu Ziik;08/01/1983
12175;Nynui;Ugykunu.Tyrpu;29/06/1973
12176;Nynui;Ugyte U;24/12/1962
12177;Nynui;Ukk-Guvyi;02/03/1982
12178;Nynui;Ukkyi;13/10/1984
12179;Nynui;Uknlako;09/11/1987
12180;Nynui;Uknlako C;30/07/1986
12181;Nynui;Uktvih;04/07/1975
12182;Nynui;Uktvih .P;04/04/1987
12183;Nynui;Uktvih Azguk;07/05/1991
12184;Nynui;Uktvih N.;25/12/1972
12185;Nynui;Uktvih Uguvu;19/10/1984
12186;Nynui;Ukynu;30/09/1968
12187;Nynui;Ukzeguku;08/01/1976
12188;Nynui;Ukzeguku;15/08/1964
12189;Nynui;Ukzeguku;03/09/1974
12190;Nynui;Ukzeguku N.;29/11/1989
12191;Nynui;Ulgit P.;16/06/1990
12192;Nynui;Ulgit Suvyju;14/05/1966
12193;Nynui;Ulgit T.;27/06/1963
12194;Nynui;Ulgit Ujyg;10/05/1993
12195;Nynui;Ulgit Vagia;10/04/1972
12196;Nynui;Ulgut U.;23/07/1964
12197;Nynui;Ulugit;18/12/1963
12198;Nynui;Ulugit Y;07/01/1977
12199;Nynui;Upe;28/01/1984
12200;Nynui;Upe;19/04/1976
12201;Nynui;Upe;03/11/1965
12202;Nynui;Upe;19/02/1965
12203;Nynui;Upe;03/05/1961
12204;Nynui;Upe;13/08/1979
12205;Nynui;Upe;17/09/1995
12206;Nynui;Upe;31/05/1991
12207;Nynui;Upe;03/07/1966
12208;Nynui;Upe;17/11/1992
12209;Nynui;Upe;10/06/1979
12210;Nynui;Upe;26/04/1964
12211;Nynui;Upe G.;06/02/1965
12212;Nynui;Upe Oaekjapu;21/12/1978
12213;Nynui;Upe P .;09/05/1966
12214;Nynui;Upe P. C.;24/05/1964
12215;Nynui;Upe P. U.;20/09/1978
12216;Nynui;Upe Pujuv;11/09/1977
12217;Nynui;Upe Pujuv Caeut;04/06/1963
12218;Nynui;Upe Pujuvv;23/12/1977
12219;Nynui;Upe Pujuvv;24/05/1975
12220;Nynui;Upe Pujuvv;12/09/1976
12221;Nynui;Upe Pujuvv;25/06/1992
12222;Nynui;Upe Pujuvv;15/12/1979
12223;Nynui;Upe Pujuvv;31/10/1993
12224;Nynui;Upe Pujuvv;04/04/1962
12225;Nynui;Upe Pujuvv;24/02/1970
12226;Nynui;Upe Pujuvv;23/11/1997
12227;Nynui;Upe Pujuvv;05/02/1983
12228;Nynui;Upe Pujuvv;24/11/1981
12229;Nynui;Upe Pujuvv;07/04/1992
12230;Nynui;Upe Pujuvv;28/04/1998
12231;Nynui;Upe Pujuvv;27/03/1988
12232;Nynui;Upe Pujuvv G.;06/02/1987
12233;Nynui;Upe Pujuvv L.;17/02/1960
12234;Nynui;Upe Pujuvv U;07/01/1961
12235;Nynui;Upe U.;28/01/1993
12236;Nynui;Upe V.;13/06/1994
12237;Nynui;Upepujuvv;08/02/1975
12238;Nynui;Upe-Pujuvv;07/08/1966
12239;Nynui;Upe-Puvjv;07/09/1980
12240;Nynui;Uptex;10/05/1998
12241;Nynui;Uptex;18/03/1999
12242;Nynui;Uptex;01/02/1960
12243;Nynui;Uptex;03/10/1967
12244;Nynui;Uptex;12/01/1998
12245;Nynui;Uptex;16/05/1993
12246;Nynui;Uptex;03/07/1966
12247;Nynui;Uptex;07/09/1964
12248;Nynui;Uptex;20/05/1969
12249;Nynui;Uptex;16/11/1969
12250;Nynui;Uptex;12/11/1991
12251;Nynui;Uptex;26/12/1965
12252;Nynui;Uptex Ceut Tiik;02/09/1984
12253;Nynui;Uptex G.;26/04/1987
12254;Nynui;Uptex J.;09/03/1966
12255;Nynui;Uptex J.;21/10/1981
12256;Nynui;Uptex J. Y.;28/09/1989
12257;Nynui;Uptex Juvyg;24/01/1998
12258;Nynui;Uptex Juvyg;04/04/1964
12259;Nynui;Uptex Juvyg;05/10/1976
12260;Nynui;Uptex Juvyg;10/05/1991
12261;Nynui;Uptex Kyna;08/02/1978
12262;Nynui;Uptex R.;29/11/1985
12263;Nynui;Uptex Rypvyx;25/11/1965
12264;Nynui;Uptex S.;20/12/1970
12265;Nynui;Uptex Tiik;07/07/1977
12266;Nynui;Uptex Tiik;12/12/1964
12267;Nynui;Uptex U.;25/07/1994
12268;Nynui;Uptex U.;20/09/1980
12269;Nynui;Uptex U.;05/06/1962
12270;Nynui;Uptex U.;08/08/1964
12271;Nynui;Uptex U.;15/10/1995
12272;Nynui;Uptex U. C.;09/10/1993
12273;Nynui;Uptex U. Z.;26/05/1989
12274;Nynui;Uptex Ufyf;09/06/1992
12275;Nynui;Uptex Ufyf;17/11/1983
12276;Nynui;Uptex V.;27/05/1973
12277;Nynui;Uptex V.;27/12/1981
12278;Nynui;Uptex V.;08/04/1995
12279;Nynui;Uptex Vufuj;11/09/1987
12280;Nynui;Uptex Vulguk;30/07/1971
12281;Nynui;Uptex Vulguk;31/03/1994
12282;Nynui;Uptex Vulguk Galugit;29/07/1978
12283;Nynui;Uptex Zuxug;03/10/1964
12284;Nynui;Uptex.V;14/06/1999
12285;Nynui;Uptex-Juvyg;14/11/1974
12286;Nynui;Uptexuy;15/05/1985
12287;Nynui;Uptexuy;06/05/1989
12288;Nynui;Uptexuy;16/04/1963
12289;Nynui;Uptexuy;17/09/1981
12290;Nynui;Uptexuy;16/05/1967
12291;Nynui;Uptexuy;09/05/1984
12292;Nynui;Uptexuy;23/05/1976
12293;Nynui;Uptexuy;23/04/1988
12294;Nynui;Uptexuy;22/10/1987
12295;Nynui;Uptexuy;19/08/1963
12296;Nynui;Uptexuy;19/08/1990
12297;Nynui;Uptexuy;15/12/1986
12298;Nynui;Uptexuy;27/02/1961
12299;Nynui;Uptexuy;07/06/1988
12300;Nynui;Uptexuy Guvaec;14/05/1981
12301;Nynui;Uptexuy Guvuec;31/05/1990
12302;Nynui;Uptexuy J.;12/12/1986
12303;Nynui;Uptexuy L.;27/02/1965
12304;Nynui;Uptexuy P.;23/05/1966
12305;Nynui;Uptexuy U.;07/12/1965
12306;Nynui;Uptexuy U.;27/03/1991
12307;Nynui;Uptexuy Uxygugo;17/08/1998
12308;Nynui;Uptexuy Z.;17/03/1964
12309;Nynui;Uptexuy Z.;07/01/1983
12310;Nynui;Uptexuy Z.;12/02/1967
12311;Nynui;Uptexvulguk;08/05/1997
12312;Nynui;Uptex-Vulguk;26/12/1976
12313;Nynui;Upuzz;11/03/1992
12314;Nynui;Upuzz Eguva;27/06/1964
12315;Nynui;Upuzz Galugit;01/06/1984
12316;Nynui;Upuzz Z.;15/02/1968
12317;Nynui;Upvug;01/11/1985
12318;Nynui;Upvulug P.;03/05/1971
12319;Nynui;Upyi X.;15/09/1977
12320;Nynui;Upypune;24/08/1966
12321;Nynui;Upypune N.;26/10/1989
12322;Nynui;Upypune O.;23/01/1990
12323;Nynui;Upyruyx;27/12/1995
12324;Nynui;Upyruyx Z.;26/07/1963
12325;Nynui;Urkiz;04/04/1994
12326;Nynui;Urkiz G.;23/06/1991
12327;Nynui;Utgyvi;27/12/1989
12328;Nynui;Utugu;19/10/1982
12329;Nynui;Utugu;13/08/1982
12330;Nynui;Utugu;01/06/1961
12331;Nynui;Utugzuo;16/07/1985
12332;Nynui;Utugzuo Jutysune;14/02/1982
12333;Nynui;Utyjuxy Puvkin;28/01/1991
12334;Nynui;Utyjuxyi;29/10/1986
12335;Nynui;Utyjuxyi;02/06/1972
12336;Nynui;Utyjuxyi;11/01/1976
12337;Nynui;Utyzune;15/03/1960
12338;Nynui;Uvek Wuwu;03/06/1974
12339;Nynui;Uveku;12/05/1975
12340;Nynui;Uveku;22/09/1975
12341;Nynui;Uveku;24/05/1967
12342;Nynui;Uveku;09/03/1974
12343;Nynui;Uveku P.;27/07/1988
12344;Nynui;Uveku Winiv;14/02/1970
12345;Nynui;Uvuwluk Wuwu;11/09/1973
12346;Nynui;Uxaozyez Gugaet;27/04/1962
12347;Nynui;Uxcvit;31/01/1995
12348;Nynui;Uxcvit;13/07/1984
12349;Nynui;Uxcvit;06/11/1965
12350;Nynui;Uxcvit E.;08/12/1993
12351;Nynui;Uxcvit Galugit;26/03/1977
12352;Nynui;Uxcvit Galugit;21/03/1977
12353;Nynui;Uxcvit J.;09/03/1979
12354;Nynui;Uxcvit Z.;27/11/1976
12355;Nynui;Uxcvit Zlupag;22/02/1975
12356;Nynui;Uxezyki;15/04/1973
12357;Nynui;Uxezyki;01/07/1964
12358;Nynui;Uxezyki;04/06/1988
12359;Nynui;Uxezyki;18/04/1982
12360;Nynui;Uxezyki;09/04/1997
12361;Nynui;Uxezyki;17/06/1962
12362;Nynui;Uxezyki;25/03/1973
12363;Nynui;Uxezyki;09/10/1998
12364;Nynui;Uxezyki;06/02/1995
12365;Nynui;Uxezyki;10/12/1979
12366;Nynui;Uxezyki;25/12/1985
12367;Nynui;Uxezyki G.;24/05/1976
12368;Nynui;Uxezyki G.;27/02/1996
12369;Nynui;Uxezyki Galugit;07/05/1965
12370;Nynui;Uxezyki Uxyg;19/02/1967
12371;Nynui;Uxim;20/12/1971
12372;Nynui;Uxim Galugit;27/07/1989
12373;Nynui;Uxim Krpuknluk;28/11/1970
12374;Nynui;Uxim Upe;03/02/1988
12375;Nynui;Uxlusy;08/04/1987
12376;Nynui;Uxlusy;11/07/1962
12377;Nynui;Uxlusy;25/01/1989
12378;Nynui;Uxlusy;27/07/1996
12379;Nynui;Uxlusy;03/02/1974
12380;Nynui;Uxlusy;23/05/1978
12381;Nynui;Uxlusy Ezguk;15/11/1986
12382;Nynui;Uxlusy Galugit;19/01/1985
12383;Nynui;Uxlusy J.;07/06/1981
12384;Nynui;Uxlusy L.;30/07/1978
12385;Nynui;Uxlusy P.;15/02/1991
12386;Nynui;Uxlusy Puknu;29/05/1997
12387;Nynui;Uxlusy Pvygu;06/05/1976
12388;Nynui;Uxlusy Pvygu;29/04/1960
12389;Nynui;Uxlusy Sugyve;04/03/1972
12390;Nynui;Uxlusy X.;02/01/1989
12391;Nynui;Uxlusy Yguvuk;11/09/1962
12392;Nynui;Uxlusy Zytyi Gulugio;19/02/1961
12393;Nynui;Uxlusyi;14/11/1996
12394;Nynui;Uxluzzuk;24/06/1960
12395;Nynui;Uxluzzuk;28/01/1985
12396;Nynui;Uxluzzuk;17/02/1973
12397;Nynui;Ux-Luzzuk G.;01/12/1993
12398;Nynui;Uxluzzuk Galugit;03/12/1977
12399;Nynui;Uxluzzuk K’ Puygpu;02/06/1970
12400;Nynui;Uxluzzuk Uxygugo;20/04/1991
12401;Nynui;Uxpivn;16/11/1966
12402;Nynui;Uxpivn R.;15/08/1989
12403;Nynui;Uxpivn Z.;24/10/1978
12404;Nynui;Uxpivn Z.;20/02/1961
12405;Nynui;Uxpivn Zuknyryi;25/04/1987
12406;Nynui;Uxulsy Ypvulyg;27/08/1996
12407;Nynui;Uxwlu;19/10/1986
12408;Nynui;Uxwlu;18/08/1988
12409;Nynui;Uxwlu;15/07/1983
12410;Nynui;Uxwlu;09/11/1995
12411;Nynui;Uxwlu;08/08/1977
12412;Nynui;Uxwlu G.;18/05/1964
12413;Nynui;Uxwlu Jicuxu;07/06/1966
12414;Nynui;Uxwlu Uxluzzuk;04/02/1969
12415;Nynui;Uxwlu Ypvulyg;07/02/1960
12416;Nynui;Uxxik;21/01/1965
12417;Nynui;Uxxyi;07/03/1986
12418;Nynui;Uxxyie;08/01/1981
12419;Nynui;Uxxyie;10/08/1986
12420;Nynui;Uxxyie Geznuwlu;24/10/1979
12421;Nynui;Uxxyie P.;13/12/1965
12422;Nynui;Uxxyie Yy;27/12/1978
12423;Nynui;Uxxyuzze;23/09/1976
12424;Nynui;Uxyg;16/01/1969
12425;Nynui;Uxygugo;08/08/1969
12426;Nynui;Uxygugo;21/02/1989
12427;Nynui;Uxygugo;21/03/1980
12428;Nynui;Uxygugo;19/11/1985
12429;Nynui;Uxygugo;16/10/1985
12430;Nynui;Uxygugo;17/12/1961
12431;Nynui;Uxygugo J.;17/03/1977
12432;Nynui;Uxygugo J.;22/09/1977
12433;Nynui;Uxygugo S.;07/12/1963
12434;Nynui;Uxygugo U.;20/08/1977
12435;Nynui;Uxygune;10/01/1965
12436;Nynui;Uxyi;20/01/1977
12437;Nynui;Uxyi;03/05/1987
12438;Nynui;Uxyi;08/02/1992
12439;Nynui;Uxyi;15/08/1985
12440;Nynui;Uxyi;11/01/1995
12441;Nynui;Uxyi;28/09/1976
12442;Nynui;Uxyi A.;11/07/1991
12443;Nynui;Uxyi P.;12/01/1989
12444;Nynui;Uxyi P.;14/07/1973
12445;Nynui;Uxyi Qlivkav;06/05/1984
12446;Nynui;Uxyi T.;03/01/1995
12447;Nynui;Uxyi Z.;28/06/1975
12448;Nynui;Uxyi.U;04/09/1961
12449;Nynui;Uxyie;29/06/1965
12450;Nynui;Uxyie;14/08/1964
12451;Nynui;Uxyie;26/11/1990
12452;Nynui;Uxyie;24/09/1991
12453;Nynui;Uxyie Nluyge;05/06/1980
12454;Nynui;Uxyie Ouou;05/08/1999
12455;Nynui;Uxyi-Winivzak;03/09/1969
12456;Nynui;Uxyqi;16/08/1999
12457;Nynui;Uxyqi Pupo;10/11/1989
12458;Nynui;Uxyqi S.;29/03/1979
12459;Nynui;Uxyqi Y.;11/03/1968
12460;Nynui;Uzlgu Ytu;19/05/1978
12461;Nynui;Uzzvune;03/03/1968
12462;Nynui;Vapivn Uxxuk;23/11/1989
12463;Nynui;Vaziguvyi;05/06/1963
12464;Nynui;Vazinnu;28/12/1960
12465;Nynui;Vazinnu Gudix;09/10/1969
12466;Nynui;Vazinnu V.;18/11/1973
12467;Nynui;Vazuxyki;13/08/1960
12468;Nynui;Vazuxyki;11/05/1976
12469;Nynui;Vazuxyki;28/08/1985
12470;Nynui;Vazuxyki Jutty;13/07/1971
12471;Nynui;Vazuxyki Urkiz;01/10/1970
12472;Nynui;Venl R.;03/10/1965
12473;Nynui;Veryune;21/07/1971
12474;Nynui;Veryune;08/04/1967
12475;Nynui;Veryune;10/05/1993
12476;Nynui;Veryune C.;18/08/1968
12477;Nynui;Vipiqqu;15/03/1979
12478;Nynui;Viryku;13/05/1980
12479;Nynui;Viryku;13/03/1986
12480;Nynui;Viryku Cune;28/09/1970
12481;Nynui;Vlaxxio J.;21/09/1967
12482;Nynui;Vugune;22/05/1987
12483;Nynui;Vugune;07/01/1982
12484;Nynui;Vugune;25/05/1994
12485;Nynui;Vugune;02/01/1977
12486;Nynui;Vugune;20/11/1968
12487;Nynui;Vugune;11/11/1978
12488;Nynui;Vugune G.;08/05/1987
12489;Nynui;Vugune S.;21/12/1965
12490;Nynui;Vugune.Y;31/07/1983
12491;Nynui;Vugunexuy;28/05/1984
12492;Nynui;Vuqluix;09/07/1994
12493;Nynui;Vuzlyt;05/03/1990
12494;Nynui;Vyqluvt;06/05/1966
12495;Nynui;Vyqluvt Gagal;08/05/1965
12496;Nynui;Vyqluvt Z.;18/11/1976
12497;Nynui;Wazzil T.;30/04/1962
12498;Nynui;Winiv;22/04/1986
12499;Nynui;Winiv;20/09/1965
12500;Nynui;Winiv;11/06/1988
12501;Nynui;Winiv;11/10/1995
12502;Nynui;Winiv Juwvy;05/06/1968
12503;Nynui;Wlyxyw;20/02/1970
12504;Nynui;Wlyxyw;06/09/1985
12505;Nynui;Wlyxyw;21/11/1996
12506;Nynui;Wlyxyw;27/02/1980
12507;Nynui;Wlyxyw;14/03/1974
12508;Nynui;Wlyxyw P.;22/06/1976
12509;Nynui;Wlyxyw U.;02/06/1965
12510;Nynui;Wlyxyw Y.Z.;30/05/1980
12511;Nynui;Wuex;31/10/1966
12512;Nynui;Wuex;31/08/1986
12513;Nynui;Wuex;10/11/1999
12514;Nynui;Wuex G.;05/03/1977
12515;Nynui;Wuex Gixdyk;26/12/1962
12516;Nynui;Wuex Zyil;12/09/1967
12517;Nynui;Wugixu;16/08/1986
12518;Nynui;Wunvyqj;29/01/1979
12519;Nynui;Wunvyqj;21/08/1995
12520;Nynui;Wunvyqj Gavxuy;27/03/1964
12521;Nynui;Wunvyqj I.;29/03/1973
12522;Nynui;Wunvyqj Iggukeix;01/04/1970
12523;Nynui;Wunvyqj L.;11/10/1976
12524;Nynui;Wunvyqj U.;08/04/1985
12525;Nynui;Wunvyqj U.;23/10/1961
12526;Nynui;Wunvyqj Ypvulyg;29/02/1988
12527;Nynui;Wunvyqj Ypvulyg;19/11/1994
12528;Nynui;Wunvyqj Zugeix;07/09/1962
12529;Nynui;Wunvyqyu Fuykup;30/10/1978
12530;Nynui;Wunvyqyu Yzune;07/01/1966
12531;Nynui;Wvykqi;10/03/1991
12532;Nynui;Wvykqi;17/05/1973
12533;Nynui;Wvykqizz P.;15/09/1989
12534;Nynui;Wyqjin T.;03/08/1968
12535;Nynui;Xayz;25/04/1974
12536;Nynui;Xugul;04/04/1987
12537;Nynui;Xugyk;20/02/1999
12538;Nynui;Xugyk;04/05/1989
12539;Nynui;Xugyk;11/11/1971
12540;Nynui;Xugyk;19/11/1973
12541;Nynui;Xugyk;27/03/1964
12542;Nynui;Xugyk;14/02/1971
12543;Nynui;Xugyk;15/08/1965
12544;Nynui;Xugyk;26/12/1997
12545;Nynui;Xugyk;30/03/1962
12546;Nynui;Xugyk Javagz;09/12/1970
12547;Nynui;Xugyk O.;24/09/1976
12548;Nynui;Xugyk Qaxizak;11/03/1963
12549;Nynui;Xugyk Rypvyx;01/04/1982
12550;Nynui;Xukzuku;14/01/1992
12551;Nynui;Xukzuku;13/05/1968
12552;Nynui;Xukzuku;17/03/1993
12553;Nynui;Xukzuku;28/09/1978
12554;Nynui;Xukzuku;21/08/1996
12555;Nynui;Xukzuku;07/04/1983
12556;Nynui;Xukzuku J.;15/07/1988
12557;Nynui;Xuluy;31/05/1984
12558;Nynui;Xuluy;12/09/1996
12559;Nynui;Xunyc Y.;23/09/1995
12560;Nynui;Ygug;09/06/1964
12561;Nynui;Ygvuk;25/09/1981
12562;Nynui;Yoi;30/04/1991
12563;Nynui;Ypvulyg;12/03/1998
12564;Nynui;Ypvulyg;29/07/1985
12565;Nynui;Ypvulyg;13/05/1987
12566;Nynui;Ypvulyg;22/09/1995
12567;Nynui;Ypvulyg;14/07/1993
12568;Nynui;Ypvulyg;30/06/1966
12569;Nynui;Ypvulyg;09/06/1992
12570;Nynui;Ypvulyg;01/11/1968
12571;Nynui;Ypvulyg;27/12/1971
12572;Nynui;Ypvulyg;19/06/1961
12573;Nynui;Ypvulyg;29/10/1986
12574;Nynui;Ypvulyg;16/03/1978
12575;Nynui;Ypvulyg;02/11/1977
12576;Nynui;Ypvulyg;09/03/1994
12577;Nynui;Ypvulyg;04/10/1987
12578;Nynui;Ypvulyg;17/07/1964
12579;Nynui;Ypvulyg;01/04/1992
12580;Nynui;Ypvulyg;11/08/1987
12581;Nynui;Ypvulyg;20/11/1969
12582;Nynui;Ypvulyg;19/05/1991
12583;Nynui;Ypvulyg;09/05/1991
12584;Nynui;Ypvulyg;14/03/1997
12585;Nynui;Ypvulyg;10/09/1986
12586;Nynui;Ypvulyg;22/11/1977
12587;Nynui;Ypvulyg;31/08/1997
12588;Nynui;Ypvulyg;05/02/1986
12589;Nynui;Ypvulyg C.;02/06/1961
12590;Nynui;Ypvulyg G.;02/08/1986
12591;Nynui;Ypvulyg G.;26/02/1962
12592;Nynui;Ypvulyg J.;28/11/1970
12593;Nynui;Ypvulyg J.;12/08/1965
12594;Nynui;Ypvulyg J.;02/05/1967
12595;Nynui;Ypvulyg P.;29/04/1965
12596;Nynui;Ypvulyg P.;20/12/1965
12597;Nynui;Ypvulyg R.;15/08/1998
12598;Nynui;Ypvulyg Sul;21/01/1992
12599;Nynui;Ypvulyg U;30/09/1994
12600;Nynui;Ypvulyg Uxwlu;12/12/1992
12601;Nynui;Ypvulyg Uxyi;18/06/1978
12602;Nynui;Ypvulyg Z.;29/05/1994
12603;Nynui;Ypvulyg Z.;22/01/1970
12604;Nynui;Ypvulyg Z.;19/07/1987
12605;Nynui;Ypvulyg Z.;16/02/1967
12606;Nynui;Ypvulyg Z.;10/07/1974
12607;Nynui;Ypvulyg Zavyi;06/10/1989
12608;Nynui;Ypvulyg Zavyi;20/07/1980
12609;Nynui;Ypvulyg Zuyte;30/07/1968
12610;Nynui;Ypvulyg.P;27/02/1981
12611;Nynui;Ypvulyg.Z;22/02/1980
12612;Nynui;Ypzak U.;07/04/1985
12613;Nynui;Ytvyzu;28/08/1981
12614;Nynui;Ytvyzz;18/05/1989
12615;Nynui;Ytvyzzu;21/12/1965
12616;Nynui;Ytvyzzu;18/07/1992
12617;Nynui;Ytvyzzu;01/02/1971
12618;Nynui;Ytvyzzu;04/08/1997
12619;Nynui;Ytvyzzu;25/02/1973
12620;Nynui;Ytvyzzu;07/11/1983
12621;Nynui;Ytvyzzu;27/01/1977
12622;Nynui;Ytvyzzu Jihexxuo;08/05/1982
12623;Nynui;Ytvzzu U;21/04/1978
12624;Nynui;Ytyzzu U.;13/12/1988
12625;Nynui;Yzguyx Zegu;26/12/1972
12626;Nynui;Yzlgiux;28/09/1965
12627;Nynui;Yzlguix;24/08/1996
12628;Nynui;Yzlguix;30/06/1996
12629;Nynui;Yzlguix;22/07/1997
12630;Nynui;Yzlguyx;14/06/1990
12631;Nynui;Yzlguyx;23/07/1965
12632;Nynui;Yzlguyx;09/11/1982
12633;Nynui;Yzlguyx;31/08/1973
12634;Nynui;Yzlguyx Sugiz;29/10/1969
12635;Nynui;Yzliju;03/01/1996
12636;Nynui;Yzlu;01/05/1985
12637;Nynui;Yzlu;02/07/1980
12638;Nynui;Yzlu;10/08/1978
12639;Nynui;Yzluru Uxwlu;09/07/1974
12640;Nynui;Yzlyuju Zlivycc;15/07/1985
12641;Nynui;Yzune;26/03/1976
12642;Nynui;Yzune;22/02/1966
12643;Nynui;Yzune;20/10/1995
12644;Nynui;Yzune;23/04/1982
12645;Nynui;Yzune;30/05/1970
12646;Nynui;Yzune;05/09/1964
12647;Nynui;Yzune;10/05/1984
12648;Nynui;Yzune;27/05/1977
12649;Nynui;Yzune;15/03/1994
12650;Nynui;Yzune;11/03/1972
12651;Nynui;Yzune F.;19/10/1968
12652;Nynui;Yzune P.;06/11/1961
12653;Nynui;Yzune S.;03/04/1975
12654;Nynui;Yzune S.;23/10/1965
12655;Nynui;Yzune T.;21/09/1987
12656;Nynui;Yzune Uzzyune;02/02/1982
12657;Nynui;Yzunu;06/01/1972
12658;Nynui;Yzunu;13/01/1983
12659;Nynui;Yzunu;28/07/1980
12660;Nynui;Yzunu;14/10/1991
12661;Nynui;Yzuuq Putuvu;06/10/1980
12662;Nynui;Yzuuq Tudyt;11/05/1986
12663;Nynui;Yzzu;06/07/1978
12664;Nynui;Yzzu;05/06/1979
12665;Nynui;Yzzu;28/03/1997
12666;Nynui;Yzzu;19/12/1986
12667;Nynui;Yzzu R.;16/12/1986
12668;Nynui;Yzzunne;09/05/1977
12669;Nynui;Zavyi;09/06/1982
12670;Nynui;Zavyi;04/06/1998
12671;Nynui;Zavyi;20/12/1968
12672;Nynui;Zavyi;21/08/1975
12673;Nynui;Zavyi;18/05/1991
12674;Nynui;Zavyi;20/09/1994
12675;Nynui;Zavyi;21/12/1976
12676;Nynui;Zavyi;31/03/1986
12677;Nynui;Zavyi Grpuknuk;13/11/1979
12678;Nynui;Zavyi Jlav;07/05/1970
12679;Nynui;Zavyi N.;27/06/1968
12680;Nynui;Zavyi U.;22/08/1987
12681;Nynui;Zavyi Y.;13/04/1980
12682;Nynui;Zavyi Ypvulyg;16/12/1978
12683;Nynui;Zaxagak;13/12/1997
12684;Nynui;Zaxagak G.;12/04/1962
12685;Nynui;Zaxagak P.;01/07/1984
12686;Nynui;Zeguyxu;06/02/1992
12687;Nynui;Zeguyxu;04/12/1996
12688;Nynui;Zekpo;13/08/1995
